iter	Passed	Remaining
948	111489	5991
949	111584	5872
950	111708	5755
951	111847	5639
952	111980	5522
953	112123	5406
954	112240	5288
955	112343	5170
956	112461	5053
957	112589	4936
958	112708	4818
959	112815	4700
960	112923	4582
961	113026	4464
962	113124	4346
963	113254	4229
964	113379	4112
965	113511	3995
966	113624	3877
967	113736	3759
968	113850	3642
969	113960	3524
970	114089	3407
971	114238	3290
972	114362	3173
973	114478	3055
974	114590	2938
975	114699	2820
976	114832	2703
977	114943	2585
978	115053	2467
979	115185	2350
980	115313	2233
981	115466	2116
982	115591	1999
983	115734	1881
984	115861	1764
985	115999	1647
986	116113	1529
987	116261	1412
988	116450	1295
989	116588	1177
990	116723	1060
991	116852	942
992	116977	824
993	117110	706
994	117254	589
995	117378	471
996	117501	353
997	117686	235
998	117824	117
999	117936	0
